# Architecture 2.0: Granular Silicon Errata & Defect Archaeology Dataset
# Extraction Timestamp: 2026-08-24T09:39:07.847358+00:00
# Total Processor Families: 19
# Total Itemized Errata: 1771
# Primary Source Documents & Cryptographic Hashes (SHA256):
#   - Broadwell-EP              | 334165-007US       | SHA256: aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d | https://cdrdv2.intel.com/v1/dl/getContent/334165
#   - Skylake-SP                | 336065-017US       | SHA256: 0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b | https://cdrdv2.intel.com/v1/dl/getContent/336065
#   - Cascade Lake              | 338848-016US       | SHA256: 49ba22ce4851f6c44245ea94e7ee3273bb447f0ba34c0238c5d71eb6e39f1940 | https://cdrdv2.intel.com/v1/dl/getContent/338848
#   - Ice Lake-SP               | 637780-008US       | SHA256: b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3 | https://cdrdv2.intel.com/v1/dl/getContent/637780
#   - Sapphire Rapids           | 772415-022US       | SHA256: ab8c4f13e7e0560ab91bbc08652457ce274240d1c1c906ed59cbc7e8f4039454 | https://cdrdv2.intel.com/v1/dl/getContent/772415
#   - Emerald Rapids            | 793902-008US       | SHA256: 8291e69871b384d2b7af27854fb62fd4c417fe2092cff4fa4d9e8678f6c1e33e | https://cdrdv2.intel.com/v1/dl/getContent/793902
#   - Coffee Lake               | 337346-015US       | SHA256: 454ba48aa5b74f63764e38f17c82bbc6ad2acb621304ba1b41655a1846d5e5f4 | https://cdrdv2.intel.com/v1/dl/getContent/337346
#   - Ice Lake-U / Comet Lake   | 341079-011US       | SHA256: e8b42aac9d0af23eefee822acc8442bd544f56c53070b4b91f38e029b91e753c | https://cdrdv2.intel.com/v1/dl/getContent/341079
#   - Rocket Lake               | 634808-005US       | SHA256: 7e28cacfd053acaf1ec4e007702f09e1aa449d2bc6c945908160765d439c9c33 | https://cdrdv2.intel.com/v1/dl/getContent/634808
#   - Tiger Lake                | 631123-010US       | SHA256: 9eaacfd64a426fa384034a91a73d59b5262ce2d01381d71429adfad4779f3e4f | https://cdrdv2.intel.com/v1/dl/getContent/631123
#   - Alder Lake                | 682436-037US       | SHA256: ee18ebef2274e289f20d364f2046aefdfc9d1626e89994ceebc2ab99a561d6f0 | https://cdrdv2.intel.com/v1/dl/getContent/682436
#   - Raptor Lake               | 740518-019US       | SHA256: bb06d3c89d30b12dae667bb342c0366db6efdda7e5ec8e0683678af399b4f167 | https://cdrdv2.intel.com/v1/dl/getContent/740518
#   - Meteor Lake               | 792254-009US       | SHA256: 98f4ca933df0fe632c71cc13013b1b24c4e4ee6569ab5285a5e60d2d41618804 | https://cdrdv2.intel.com/v1/dl/getContent/792254
#   - Lunar Lake                | 827538-003US       | SHA256: 26a3fc9ce5c83636d9b2c89f6dcdbac0b394dc30676fad10d9571e506b65a24b | https://cdrdv2.intel.com/v1/dl/getContent/827538
#   - Arrow Lake                | 834774-001US       | SHA256: b6426e3432838dbe19ba8abc99da0075df1c0aa688d3c599c6b6a07c72789805 | https://cdrdv2.intel.com/v1/dl/getContent/834774
#   - Zen 1 (Naples)            | 55449 Rev 1.21     | SHA256: 9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f | https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content
#   - Zen 2 (Rome)              | 56323 Rev 1.15     | SHA256: db6c4662272e0278b1a7e89bed3d17a600b15e07f18063fb648c281e7fe2bfff | https://docs.amd.com/api/khub/documents/V2_PYRjhtUCkuQy_LbO5Zg/content
#   - Zen 4 (Genoa)             | 57926 Rev 1.09     | SHA256: 0244dcb4d3ca209782518909ca17860b455046c32b5035864398733e795c8da5 | https://docs.amd.com/api/khub/documents/aBaGVEhC_kN7n61TYp_76A/content
#   - Zen 5 (Turin)             | 58730 Rev 1.03     | SHA256: fd66fb68ffdd58fbff75ad7354622ef4e2fd64002817d2daaf4eecbd13e7105d | https://docs.amd.com/api/khub/documents/l7TodT1HuS0vIc3~4AgUvw/content
#
processor_name,vendor,launch_year,erratum_id,title,subsystem_category,symptom,workaround_type,status,source_doc_id,source_doc_url,source_doc_sha256,extraction_timestamp
Ice Lake-SP,Intel,2021,ICX77,PCIe Rx Common Mode Impedance May be Too Low During Reset or Power-Down,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX78,Uncore Semaphore Capability May Not Generate a Semaphore Error Machine Check Exception,Virtualization / MMU / IOMMU,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX79,Uncore FIVR Fault May be Logged Incorrectly,Power / DVFS / Clocking,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX80,Intel® SST-CP May Not be Dynamically Configurable,Memory Hierarchy,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX81,CHA Data Parity Error or Writeback LLC Miss May be Reported,Virtualization / MMU / IOMMU,Machine Check Exception (MCE),Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX82,Multiple SGX_Doorbell_Errors on Ubox Response Mismatch,Security / Speculation / Enclaves,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX83,Intel SGX Doorbell MCA Error May Incorrectly be Masked,Security / Speculation / Enclaves,System Hang / Deadlock,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX84,LMCE May Hang With Intel SGX Disabled,Security / Speculation / Enclaves,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX85,PECI Writes to 64-Bit Registers May Fail,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX86,Monitor Snoop May be Missed When LLC Prefetching is Enabled,Cache Coherence / NoC,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX87,Mismatch Between UboxErrMisc and MCI_STATUS Registers Error Logs,Power / DVFS / Clocking,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX88,System Address Logged for WDB Parity Errors May be Incorrect,PCIe / CXL / Platform IO,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX89,Multiple CHA Errors May be Reported Incorrectly,Security / Speculation / Enclaves,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX90,WBINVD Delays May Lead to a Machine Check Exception,Virtualization / MMU / IOMMU,Machine Check Exception (MCE),OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX91,Mesh to Memory Transactions Timeout During Memory Stress Test,Cache Coherence / NoC,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX92,Certain Processor Units May Not Reach Intel ® AVX-512 P1 All-cores Base Frequency,PCIe / CXL / Platform IO,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX93,PCIe EB Error May Be Escalated to Receiver Errors,PCIe / CXL / Platform IO,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX94,Disabling All Processor Cores on First Physical Row May Lead to an MCE,Virtualization / MMU / IOMMU,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX95,Unpredictable System Behavior May Occur Due to Memory Read Roundtrip Latency,Memory Hierarchy,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX96,A PECI Request May Receive an Incorrect Response,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX97,IFU Internal Parity Error,Virtualization / MMU / IOMMU,Machine Check Exception (MCE),OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX98,CHA UCNA Errors May be Incorrectly Controlled by MCi_CTL Enable Bits,Cache Coherence / NoC,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX99,Mesh to Memory Timeout May Occur When TME is Enabled,Virtualization / MMU / IOMMU,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX100,Inaccurate Mesh to Memory Corrected Error Count,Cache Coherence / NoC,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX101,CHA Errors May be Reported Incorrectly After a Warm Reset,Cache Coherence / NoC,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX102,Processor May Not Successfully Enter ADR,Memory Hierarchy,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX103,Debug_Has_Occurred Bit May be Asserted,Execution Units / ALU,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX104,PCIe Completion Timeout Error May Occur,PCIe / CXL / Platform IO,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX105,IOSFSB Timeout May Lead to MCE,Virtualization / MMU / IOMMU,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX106,CHA/IDI Parity Error Machine Check Exceptions May Occur,Virtualization / MMU / IOMMU,Machine Check Exception (MCE),Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX107,SRIS-Configured PCIe Link May Fail to Train,PCIe / CXL / Platform IO,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX108,Unexpected Rollover in MBM Counters,Execution Units / ALU,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX109,Incorrect MCACOD For L2 MCE,Power / DVFS / Clocking,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX110,Poison Data Reported Instead of a CS Limit Violation,Memory Hierarchy,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX111,Intel PT Trace May Contain Incorrect Data When Configured With Single Range Output Larger Than 4KB,Debug / Trace / Telemetry,Silent Data Corruption (SDC),OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX112,ADDDC Reverse Sparing May Lead to Incorrect Data,Execution Units / ALU,Silent Data Corruption (SDC),OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX113,PCIE Completion Timeouts May Occur Under Memory Stress,PCIe / CXL / Platform IO,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX114,Unnecessary PkgC6 Exit Events,Power / DVFS / Clocking,Performance Degradation,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX115,IAA May Fail to Properly Decode Data With a Large Header,Branch Predictor / Decoder,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX116,System May Experience an Internal Timeout Error When Directing Intel® PT to,Debug / Trace / Telemetry,System Hang / Deadlock,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX117,Setting MISC_FEATURE_CONTROL.DISABLE_THREE_STRIKE_CNT Does Not Prevent The Three-strike Counter From Incrementing,Power / DVFS / Clocking,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX118,SGX Enclave Attestation And Unseal May Fail,Security / Speculation / Enclaves,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX119,ADR May Fail to Complete,Memory Hierarchy,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX120,Processor May Not Report Accurate Thermal Data Via PECI,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX121,Removed,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX122,System May Hang After MCA_DISPATCHER_RUN_BUSY_TIMEOUT MCA Occurs,Virtualization / MMU / IOMMU,System Hang / Deadlock,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX123,Processor May Signal Spurious #GP Fault,Execution Units / ALU,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX124,RTM Abort Status May be Incorrect For INT1/INT3 Instructions,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX125,Warm Reset Will Set C1E Enable Without Changing TMRT,Cache Coherence / NoC,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX126,HWPM Max Ratio May Not be Capped at P1,Power / DVFS / Clocking,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX127,DRAM Performance May be Reduced Following Microcode Update,Power / DVFS / Clocking,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX128,PCIe Bandwidth Reduction When Intel® VT-d is Enabled,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX129,WRMSR to a Few Core MSRs Might be Overwritten,Power / DVFS / Clocking,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX130,PMON May Overcount M2Mem Ingress Events,Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX131,PC6 Entry Is Not Prevented With PECI Pkg C-state Entry Control,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX132,Removed,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX133,MCA_DISPATCHER_RUN_BUSY_TIMEOUT May be Seen During Warm Reset,Virtualization / MMU / IOMMU,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX134,Removed,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX135,A Poison Data Event May Not be Serviced if a Data Breakpoint Occurs on an AVX Gather or REP MOVS Instruction,Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX136,Incorrect MCACOD For L2 Prefetch MCE,Power / DVFS / Clocking,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX137,Call Instruction Wrapping Around The 32-bit Address Boundary May Return to Incorrect Address,Memory Hierarchy,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX138,PUNIT Dispatcher May Hang,Virtualization / MMU / IOMMU,System Hang / Deadlock,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX139,FEATURE_TUNING_1 May be Reset to Factory Defaults,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
Ice Lake-SP,Intel,2021,ICX140,SST-TF May Fail to Report an Error if Turbo is Disabled,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,637780-008US,https://cdrdv2.intel.com/v1/dl/getContent/637780,b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3,2026-08-24T09:39:07.847358+00:00
