# SYNTHETIC DATA. NOT A MEASUREMENT. DO NOT CITE AS EVIDENCE.
# Every numeric value in this file was generated by _gaussian_noise(key, mean, sigma)
# in data/scrapers/mine_eda_seed_dispersion.py.
# No EDA tool was invoked. The OpenROAD, Yosys and OpenSTA version strings in the original header are literals in the generating script. For a real measurement of the same phenomenon see data/studies/06-eda-seed-dispersion/openroad_gcd_placement_seed_pilot.csv
#
# Retained only so the illustrative figure that used it can be traced and withdrawn.
# Quarantined 2026-09-03. See FABRICATED-CLAIM-TRACE.md at the repo root.
#
design_name,toolchain,process_node,random_seed,thread_count,os_kernel,clock_period_ns,worst_negative_slack_ns,total_negative_slack_ns,cell_area_um2,total_wirelength_um,runtime_s,peak_memory_mb,drc_violations,dispersion_spread_pct,qor_composite_score,extraction_timestamp
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,23,8,Linux 6.6.14-generic,7.5,0.1042,0.0,44820.89,306856.0,9.8,209.5,0,-2.585,0.9892,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,24,16,Darwin 26.4.0 (macOS),7.5,0.0724,0.0,44562.61,308274.8,6.11,223.3,0,-2.135,0.9897,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,25,1,Linux 5.15.0-generic,7.5,0.0274,0.0,44011.45,309385.1,40.27,169.4,0,-1.782,0.9878,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,26,4,Linux 6.6.14-generic,7.5,-0.0125,-0.113,44268.26,311044.7,15.11,196.4,0,-1.256,0.9932,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,27,8,Darwin 26.4.0 (macOS),7.5,-0.0618,-0.501,44183.04,313861.6,9.83,207.2,0,-0.361,1.001,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,28,16,Linux 5.15.0-generic,7.5,-0.0913,-0.863,45021.66,327444.7,6.51,222.5,0,3.951,1.0306,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,29,1,Linux 6.6.14-generic,7.5,0.3042,0.0,45039.69,299808.7,39.64,166.3,0,-4.823,0.9795,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,30,4,Darwin 26.4.0 (macOS),7.5,0.1147,0.0,43959.95,314443.7,17.23,192.8,0,-0.177,0.9955,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,31,8,Linux 5.15.0-generic,7.5,0.1151,0.0,44197.63,320612.9,9.64,209.5,0,1.782,1.0069,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,32,16,Linux 6.6.14-generic,7.5,0.0838,0.0,44702.55,314803.0,5.5,218.2,0,-0.063,1.0011,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,33,1,Darwin 26.4.0 (macOS),7.5,-0.0232,-0.261,44701.3,313523.4,38.7,169.3,0,-0.469,1.0009,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,34,4,Linux 5.15.0-generic,7.5,0.1409,0.0,44793.83,307120.8,15.64,194.5,0,-2.501,0.9895,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,35,8,Linux 6.6.14-generic,7.5,0.2384,0.0,44360.18,313855.6,9.49,207.6,0,-0.363,0.9972,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,36,16,Darwin 26.4.0 (macOS),7.5,0.1853,0.0,44903.6,311031.6,6.89,217.9,0,-1.26,0.9964,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,37,1,Linux 5.15.0-generic,7.5,0.1722,0.0,44775.2,313346.3,37.87,165.2,0,-0.525,0.9992,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,38,4,Linux 6.6.14-generic,7.5,0.1227,0.0,44905.56,308109.1,14.74,195.9,0,-2.188,0.9918,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,1,1,Linux 5.15.0-generic,0.7,0.0652,0.0,1576.41,11350.6,30.92,151.9,0,-0.433,0.9972,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,2,4,Linux 6.6.14-generic,0.7,0.0583,0.0,1588.89,11653.4,11.76,176.0,0,2.223,1.0128,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,3,8,Darwin 26.4.0 (macOS),0.7,0.0368,0.0,1584.47,11521.0,7.78,189.1,0,1.061,1.0062,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,4,16,Linux 5.15.0-generic,0.7,0.0318,0.0,1586.9,10846.5,4.73,198.4,0,-4.855,0.977,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,5,1,Linux 6.6.14-generic,0.7,0.0397,0.0,1564.77,11371.6,26.44,154.5,0,-0.249,0.9959,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,6,4,Darwin 26.4.0 (macOS),0.7,0.0351,0.0,1597.8,11533.6,12.46,174.1,0,1.172,1.0092,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,7,8,Linux 5.15.0-generic,0.7,0.0301,0.0,1583.05,11413.9,7.41,187.8,0,0.121,1.0012,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,8,16,Linux 6.6.14-generic,0.7,0.0393,0.0,1593.87,11791.1,4.57,202.4,0,3.431,1.0198,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,9,1,Darwin 26.4.0 (macOS),0.7,0.0162,0.0,1601.49,11561.4,35.56,154.4,0,1.416,1.0112,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,10,4,Linux 5.15.0-generic,0.7,0.0424,0.0,1591.54,11657.0,11.51,179.0,0,2.255,1.0135,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,11,8,Linux 6.6.14-generic,0.7,0.0192,0.0,1577.87,11571.0,7.47,189.3,0,1.5,1.0071,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,12,16,Darwin 26.4.0 (macOS),0.7,0.0427,0.0,1577.01,11239.3,5.06,201.3,0,-1.41,0.9924,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,13,1,Linux 5.15.0-generic,0.7,0.0369,0.0,1603.69,11360.5,32.49,154.0,0,-0.346,1.0028,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,14,4,Linux 6.6.14-generic,0.7,0.0503,0.0,1623.36,11988.5,12.79,177.4,0,5.162,1.034,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,15,8,Darwin 26.4.0 (macOS),0.7,0.0485,0.0,1595.97,11225.0,7.49,190.3,0,-1.535,0.9954,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,16,16,Linux 5.15.0-generic,0.7,0.0406,0.0,1581.37,11193.7,4.58,202.5,0,-1.809,0.9912,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,17,1,Linux 6.6.14-generic,0.7,0.0368,0.0,1571.29,11419.6,29.6,150.4,0,0.172,0.9992,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,18,4,Darwin 26.4.0 (macOS),0.7,0.0382,0.0,1583.98,11581.2,13.09,174.4,0,1.589,1.0087,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,19,8,Linux 5.15.0-generic,0.7,0.0299,0.0,1582.49,11327.0,7.38,189.9,0,-0.641,0.9973,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,20,16,Linux 6.6.14-generic,0.7,0.0203,0.0,1586.57,11162.8,4.45,199.2,0,-2.081,0.9908,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,21,1,Darwin 26.4.0 (macOS),0.7,0.0434,0.0,1578.25,11419.2,31.55,152.4,0,0.168,1.0005,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,22,4,Linux 5.15.0-generic,0.7,0.028,0.0,1595.66,11837.3,11.97,175.4,0,3.836,1.0222,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,23,8,Linux 6.6.14-generic,0.7,0.0211,0.0,1613.82,11826.4,11.43,188.5,7,3.74,1.0251,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,24,16,Darwin 26.4.0 (macOS),0.7,0.0517,0.0,1579.39,11237.8,4.86,199.3,0,-1.423,0.9928,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,25,1,Linux 5.15.0-generic,0.7,0.0226,0.0,1592.07,11337.7,32.3,150.4,0,-0.546,0.9996,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,26,4,Linux 6.6.14-generic,0.7,0.0533,0.0,1580.34,11066.8,12.26,176.8,0,-2.923,0.9855,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,27,8,Darwin 26.4.0 (macOS),0.7,0.0415,0.0,1583.98,11229.3,8.28,191.1,0,-1.497,0.9933,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,28,16,Linux 5.15.0-generic,0.7,0.0263,0.0,1563.43,11208.5,4.39,201.6,0,-1.679,0.9885,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,29,1,Linux 6.6.14-generic,0.7,0.0241,0.0,1579.17,11055.0,31.08,153.3,0,-3.026,0.9847,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,30,4,Darwin 26.4.0 (macOS),0.7,0.0281,0.0,1586.25,11489.0,13.1,174.4,0,0.781,1.0051,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,31,8,Linux 5.15.0-generic,0.7,0.0481,0.0,1590.47,11285.5,7.47,189.7,0,-1.005,0.997,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,32,16,Linux 6.6.14-generic,0.7,0.0313,0.0,1586.86,11195.9,4.85,203.5,0,-1.791,0.9924,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,33,1,Darwin 26.4.0 (macOS),0.7,0.0237,0.0,1581.07,11530.5,35.05,154.3,0,1.145,1.0059,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,34,4,Linux 5.15.0-generic,0.7,0.0386,0.0,1560.81,11520.8,13.35,178.7,0,1.06,1.0017,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,35,8,Linux 6.6.14-generic,0.7,0.038,0.0,1596.43,11767.8,7.7,189.5,0,3.227,1.0193,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,36,16,Darwin 26.4.0 (macOS),0.7,0.0265,0.0,1565.98,11409.0,5.22,199.6,0,0.079,0.9977,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,37,1,Linux 5.15.0-generic,0.7,0.0277,0.0,1576.71,11197.3,33.56,151.5,0,-1.778,0.9905,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,38,4,Linux 6.6.14-generic,0.7,0.0434,0.0,1576.92,11406.2,11.59,178.0,0,0.054,0.9997,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,1,1,Linux 5.15.0-generic,1.5,-0.0022,-0.021,136988.94,945328.5,123.45,495.4,0,1.648,1.0113,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,2,4,Linux 6.6.14-generic,1.5,-0.0112,-0.071,135400.28,914219.7,44.02,578.8,0,-1.697,0.9947,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,3,8,Darwin 26.4.0 (macOS),1.5,-0.0124,-0.078,136601.29,899792.2,33.03,613.4,0,-3.248,0.99,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,4,16,Linux 5.15.0-generic,1.5,-0.0565,-0.509,136977.82,922656.3,18.99,654.3,0,-0.79,1.0208,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,5,1,Linux 6.6.14-generic,1.5,-0.0034,-0.037,135207.45,909297.1,117.1,496.2,0,-2.226,0.9885,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,6,4,Darwin 26.4.0 (macOS),1.5,-0.008,-0.079,135926.62,915885.8,50.08,585.1,0,-1.518,0.9954,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,7,8,Linux 5.15.0-generic,1.5,-0.0431,-0.369,136100.88,933970.4,32.36,615.7,0,0.427,1.0196,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,8,16,Linux 6.6.14-generic,1.5,-0.0435,-0.45,136125.95,884139.9,18.02,658.9,0,-4.931,0.993,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,9,1,Darwin 26.4.0 (macOS),1.5,-0.0139,-0.119,134769.65,926729.2,137.8,498.8,0,-0.352,1.0011,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,10,4,Linux 5.15.0-generic,1.5,-0.0028,-0.021,136565.51,915923.8,45.68,583.8,0,-1.514,0.9948,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,11,8,Linux 6.6.14-generic,1.5,-0.0109,-0.103,135559.76,938620.0,31.62,613.4,0,0.927,1.008,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,12,16,Darwin 26.4.0 (macOS),1.5,-0.0656,-0.679,135505.13,951471.2,21.13,662.1,0,2.309,1.0367,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,13,1,Linux 5.15.0-generic,1.5,-0.0354,-0.35,134774.85,926248.2,123.9,497.5,0,-0.403,1.0094,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,14,4,Linux 6.6.14-generic,1.5,0.0226,0.0,136609.72,915901.9,46.97,569.6,0,-1.516,0.9938,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,15,8,Darwin 26.4.0 (macOS),1.5,-0.0182,-0.139,135145.16,955473.3,32.99,607.7,0,2.739,1.0191,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,16,16,Linux 5.15.0-generic,1.5,-0.0166,-0.127,136656.79,908283.5,18.03,662.8,0,-2.335,0.9964,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,17,1,Linux 6.6.14-generic,1.5,-0.0171,-0.208,136993.79,947503.0,125.06,501.6,0,1.882,1.0184,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,18,4,Darwin 26.4.0 (macOS),1.5,-0.0148,-0.1,134599.33,924646.1,53.76,574.6,0,-0.576,1.0,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,19,8,Linux 5.15.0-generic,1.5,-0.0085,-0.054,136681.45,934153.4,30.37,620.6,0,0.447,1.0071,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,20,16,Linux 6.6.14-generic,1.5,-0.0455,-0.553,137377.98,920118.5,18.79,666.0,0,-1.063,1.0159,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,21,1,Darwin 26.4.0 (macOS),1.5,-0.0337,-0.349,136283.14,941582.0,124.87,492.2,0,1.245,1.0203,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,22,4,Linux 5.15.0-generic,1.5,-0.0239,-0.172,136321.14,927977.0,49.81,573.7,0,-0.218,1.0092,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,23,8,Linux 6.6.14-generic,1.5,-0.013,-0.076,137245.28,945693.0,26.46,622.5,0,1.687,1.0164,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,24,16,Darwin 26.4.0 (macOS),1.5,-0.0283,-0.331,137324.85,975378.1,20.29,648.9,0,4.879,1.0386,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,25,1,Linux 5.15.0-generic,1.5,-0.0373,-0.302,137395.77,927199.1,123.11,496.6,0,-0.301,1.0165,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,26,4,Linux 6.6.14-generic,1.5,-0.0232,-0.23,136154.54,926937.7,54.07,575.7,0,-0.329,1.008,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,27,8,Darwin 26.4.0 (macOS),1.5,-0.0038,-0.024,137204.34,938045.8,31.36,615.9,0,0.865,1.0085,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,28,16,Linux 5.15.0-generic,1.5,-0.0282,-0.228,135113.71,928410.7,19.76,659.5,0,-0.171,1.0085,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,29,1,Linux 6.6.14-generic,1.5,-0.0548,-0.74,135324.44,941108.7,127.25,495.6,0,1.194,1.0264,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,30,4,Darwin 26.4.0 (macOS),1.5,-0.0242,-0.294,136629.01,936166.2,50.92,572.6,0,0.663,1.0144,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,31,8,Linux 5.15.0-generic,1.5,-0.006,-0.049,136258.31,886871.7,30.56,608.4,0,-4.637,0.9798,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,32,16,Linux 6.6.14-generic,1.5,-0.0167,-0.113,136445.95,890606.5,18.44,658.7,0,-4.236,0.9865,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,33,1,Darwin 26.4.0 (macOS),1.5,-0.0361,-0.422,137898.01,964212.5,138.34,493.6,0,3.679,1.037,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,34,4,Linux 5.15.0-generic,1.5,-0.0091,-0.082,135954.2,906868.1,44.98,570.5,0,-2.487,0.9911,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,35,8,Linux 6.6.14-generic,1.5,-0.0233,-0.178,136315.08,958944.8,29.47,621.7,0,3.112,1.0256,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,36,16,Darwin 26.4.0 (macOS),1.5,0.0002,0.0,137187.55,917445.2,20.46,662.6,0,-1.35,0.9959,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,37,1,Linux 5.15.0-generic,1.5,0.0027,0.0,137337.98,962239.0,118.37,493.1,0,3.467,1.0203,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,38,4,Linux 6.6.14-generic,1.5,-0.027,-0.279,136359.04,901283.6,43.75,570.3,0,-3.088,0.9962,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,1,1,Linux 5.15.0-generic,7.0,0.0271,0.0,282373.33,1951503.6,178.81,580.1,0,-2.91,0.9858,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,2,4,Linux 6.6.14-generic,7.0,-0.244,-3.294,281296.9,2059828.7,64.73,692.1,0,2.479,1.0326,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,3,8,Darwin 26.4.0 (macOS),7.0,-0.0667,-0.51,280085.02,1945930.1,47.8,735.7,0,-3.188,0.9877,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,4,16,Linux 5.15.0-generic,7.0,-0.0511,-0.598,282902.12,1976297.1,28.09,778.5,0,-1.677,0.997,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,5,1,Linux 6.6.14-generic,7.0,-0.064,-0.749,286665.98,2013320.1,162.68,588.2,0,0.165,1.0113,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,6,4,Darwin 26.4.0 (macOS),7.0,-0.0493,-0.399,283686.81,1990953.9,66.54,673.7,0,-0.948,1.0013,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,7,8,Linux 5.15.0-generic,7.0,0.0183,0.0,280498.1,2007894.4,48.57,728.1,0,-0.105,0.9979,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,8,16,Linux 6.6.14-generic,7.0,0.0262,0.0,280202.19,2006999.0,26.08,768.3,0,-0.149,0.9973,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,9,1,Darwin 26.4.0 (macOS),7.0,-0.1064,-1.293,282424.16,2022923.9,182.64,586.8,0,0.643,1.0128,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,10,4,Linux 5.15.0-generic,7.0,-0.0332,-0.344,281887.62,2006627.3,66.68,692.7,0,-0.168,1.0019,2026-08-24T09:47:07.545834+00:00
BlackParrot_FE,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,11,8,Linux 6.6.14-generic,7.0,-0.1261,-0.851,284131.28,2000709.9,42.05,729.9,0,-0.462,1.0108,2026-08-24T09:47:07.545834+00:00
