corpus_category,dataset_name,repository_url,repository_commit,source_path,source_sha256,module_name,clean_loc,concrete_syntax_nodes,concrete_syntax_depth,syntax_diagnostic_count,syntax_diagnostic_codes,syntax_tree_valid,event_control_signal_count,clock_like_event_signal_count,clock_like_event_signals,recognized_cdc_primitive_mentions,hierarchy_instantiation_count,resolved_internal_submodule_instantiations,ambiguous_internal_submodule_instantiations,internal_hierarchy_depth,extraction_timestamp
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_me/src/v/network/bp_me_wormhole_header_encode.sv,2e49363654bad41e0688e14e9089f50375a2ed398bb74b14a8c3f68995436bb0,bp_me_wormhole_header_encode,61,787,10,29,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_me/src/v/network/bp_me_wormhole_stream_control.sv,ad45114855bc8c955c44b5c38070147eee7efc00cc43edcd2d04ac9ab1341f9f,bp_me_wormhole_stream_control,75,811,11,6,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),1,1,1,clk_i,0,2,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_me/src/v/network/bp_me_wormhole_to_stream.sv,0e6d0a3f284e811d97218c039645754a22609b7c5e37bb860cd77312b757272f,bp_me_wormhole_to_stream,71,781,10,24,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),1,0,0,,0,2,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_me/src/v/network/bp_me_xbar_stream.sv,d60ae7a70f73b895027ab238081f1fc6b91b2d7ea2df4a6087fa298d5b5d2a5d,bp_me_xbar_stream,95,1310,12,18,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),1,0,0,,0,4,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_cacc_complex.sv,06c015d939579a3964d75fae221e811dc66b516bd58916b534a1055400dc595e,bp_cacc_complex,145,1728,13,7,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,5,1,0,9,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_cacc_tile.sv,550ac2737b8b9b3f9cf012ea6e33204b5795a5fe36267eec3199d31d28b69d52,bp_cacc_tile,355,3251,10,22,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,14,14,0,7,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_cacc_tile_node.sv,ce4e4a22d4f82a96d40abc3f9254ec780a791ff32d2de401a68bd44794ceac8c,bp_cacc_tile_node,67,787,10,9,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,2,2,0,8,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_cacc_vdp.sv,7ac7e1d5477ed4485e838355962db00753d8ef5b746424d4ed47d87e46dcfc8a,bp_cacc_vdp,360,3758,15,13,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,3,3,0,6,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_core.sv,4d361b027250c2dd23a45877e4887a50794eab57d47251a772287ba5dcf37cff,bp_core,300,4065,12,21,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,10,8,0,8,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_core_complex.sv,5f4ad63dd5b1be80959ea590a5e7a97636e1fe550f89bcbfb826855ebda8ee9e,bp_core_complex,179,2836,13,11,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,6,1,0,11,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_core_lite.sv,e61c66e380e89640a8f4ca9b098322ac4b5ea3db5616a5ae821736226c41d738,bp_core_lite,313,3980,13,16,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,5,3,0,7,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_core_minimal.sv,44cf65557e3b369ebae93cf3790672ddcaecd7b426f5a89a189754b69a81ddd9,bp_core_minimal,147,1520,10,12,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,2,2,0,6,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_core_tile.sv,7ce621cac88848cfc15c7ca8e757f2e1a873a26152dfa52c36c3384884223cc5,bp_core_tile,561,6317,13,27,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,20,14,0,9,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_core_tile_node.sv,70b5bcd317bda1caa21491bfc1c4e338af583f242f369c6f58a93f3c6e2ad918,bp_core_tile_node,101,1139,10,10,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,3,3,0,10,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_io_complex.sv,f59d7bfdc3919b7dfd95a0c9222c528e1eb73897dd18644a571e6afad1abfe68,bp_io_complex,135,1688,11,10,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,5,1,0,7,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_io_link_to_lce.sv,064d116e2df474ae43a49b26e18809ee7c2ba7a3886dd1068cf81fa401c31bfa,bp_io_link_to_lce,179,1794,10,14,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,5,5,0,4,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_io_tile.sv,d42f9dd6ba073de97d6c6504947282ba8055629ca4a35e64e5ff00f0f0376440,bp_io_tile,330,3139,10,21,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,13,13,0,5,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_io_tile_node.sv,dc8eddc466be77f8cb24b693880bd7b7cfa3705c5062cb23814d0667cb703dfe,bp_io_tile_node,93,1018,10,10,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,3,3,0,6,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_l2e_tile.sv,8e506b1e3df239c1e8de774b42e1fd90daff35fe0104abb108aff4077bf2a880,bp_l2e_tile,355,3748,11,27,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,13,10,0,7,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_l2e_tile_node.sv,4dabbf7d81cf24b15ecb76cf846c4fc7f358abda58d3f15306fab06b4eb1e805,bp_l2e_tile_node,92,983,10,10,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,3,3,0,8,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_mem_complex.sv,56bceaeb15a0a02a1d10b43801c955f3957028c995dae8289d24b5ebdac868f0,bp_mem_complex,158,1995,13,10,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,5,1,0,9,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_multicore.sv,0c1a8bd5398d072c282df4d2e4319337a5a643cc74d4624380d0043d756db91a,bp_multicore,152,1931,10,14,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,5,5,0,12,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_nd_socket.sv,5dac0772ed02e893b8a13a95244ff32ee045041301b9226bfe9d3f05d414fa2d,bp_nd_socket,69,853,13,9,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),1,0,0,,0,2,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_processor.sv,e2cf3f8ab2ad3c4f02065e7d1e7c3499eb7081f2f7ec3afbb44f4fda6434e6f5,bp_processor,240,3174,15,18,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,7,6,0,13,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_sacc_complex.sv,926b20b7db13b7131984c9d592898659459f1cb9d2d5e3e1949749089876cbd6,bp_sacc_complex,93,1010,13,7,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,3,1,0,7,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_sacc_scratchpad.sv,ac4c56dbbc13c190f23f4eaf5478134813387b6bb637ead4509edb358bfb211c,bp_sacc_scratchpad,81,902,10,10,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,3,1,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_sacc_tile.sv,0980ca5376b97ef7cb1c6b42df884d7a592188b1bf24c16ca4d1ce16de69defe,bp_sacc_tile,259,2295,10,18,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,11,11,0,5,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_sacc_tile_node.sv,0430adb9dee9194772f5c45821f4835f7c95ff62dfe4b3d0b5052da9b61b1d00,bp_sacc_tile_node,57,571,10,9,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,2,2,0,6,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_sacc_vdp.sv,b42e82f45418fea36f2d5823f8f145fcc444d97a3195cc3714db3f63518fea26,bp_sacc_vdp,206,2174,15,9,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,2,1,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_unicore.sv,65d89e8193efa3a777c67b53eee5914859e204f95e4f9b2d63ae6277053e503c,bp_unicore,296,4096,12,20,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,10,8,0,8,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_unicore_lite.sv,846dbc5dceb3573fea6fb5d7c91d7a1ff06fc235bc9b1c933865a874e8dcadd9,bp_unicore_lite,251,2778,10,13,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,5,5,0,7,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,BlackParrot,https://github.com/black-parrot/black-parrot,f91010f654a5dfd00f83dbe25dbda482218d540b,bp_top/src/v/bp_unicore_tile.sv,55e9b52129e4a9ea13ae81225418151904d1dba37e3d11de05281de1835e359a,bp_unicore_tile,232,2422,11,23,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,1,1,clk_i,0,6,5,0,9,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_aligner.sv,c78cd8c09fee10e45536dc5b8d1fb17c3a130e2270168279fcaa43a19580e4f3,cv32e40p_aligner,131,1224,15,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_alu.sv,6eca8d4c2e299adcc498417220478360cc22898ba9037cdad6a1b81e80373c7b,cv32e40p_alu,671,9964,22,0,,1,0,0,,0,3,3,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_alu_div.sv,11035bcbb28447fa5a3e40d5cad4f257e763f75e49664ce8098ab6247a9a57cb,cv32e40p_alu_div,121,1533,17,0,,1,1,1,Clk_CI,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_apu_disp.sv,27931c8004e4d266c6ea02c9d5c19968c67d7e6ab86e57da4088531b13c8c48f,cv32e40p_apu_disp,136,1732,12,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_compressed_decoder.sv,db90df2f8737aff29d73b3d242dd33aeb6750ae69ae7eb8e118b531180945d7f,cv32e40p_compressed_decoder,480,4308,25,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_controller.sv,858b172963e17529de0b40a5be6ddfdadfc60bdca967819e4fc558b0ed6d7b87,cv32e40p_controller,1046,8822,36,0,,1,2,2,clk;clk_ungated_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_core.sv,6a78a0d77d32e6795f63e5149f77b98320ce504c67c44a2e359c9aea70989224,cv32e40p_core,740,7580,11,0,,1,0,0,,0,7,6,0,4,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_cs_registers.sv,e2cec8f3d273748783275c60b1ec89101336608638d7e7783b03dd6b9dbb0345,cv32e40p_cs_registers,1145,13549,35,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_decoder.sv,6e12f673e05380e34a35c38d8ee8b6878935d96b6f2dfda72c67f8a6e92a6e4e,cv32e40p_decoder,2413,26153,30,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_ex_stage.sv,1510df315721b370c2d86b1c1d134a3ff6beefba2d072de7a4a611e3ecffb753,cv32e40p_ex_stage,324,3608,25,0,,1,1,1,clk,0,3,3,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_ff_one.sv,6b646e6aa931f8ab56b85ee27549a422450b456270a54d68a4130329823226b6,cv32e40p_ff_one,51,1024,23,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_fifo.sv,d910cbd0751f38d349e8975de22b43d0a2937f9e905b0d9b82894fd83c53fe8a,cv32e40p_fifo,97,1100,17,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_fp_wrapper.sv,1579104bf82f2e18a13029a7e299d867415a660ccff24c20ca3bb4ee4e315e9d,cv32e40p_fp_wrapper,82,944,14,0,,1,0,0,,0,1,1,0,8,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_hwloop_regs.sv,c2a0787c07bcd6c198b6338c4c6ee372b4bce96ec4a4def467ff0ae03da4e43a,cv32e40p_hwloop_regs,56,871,19,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_id_stage.sv,98b246d9ada45a7073d217d5c3bbc86941ee76bb00e7e0edda61d3bbec83728e,cv32e40p_id_stage,1130,12512,23,0,,1,1,1,clk,0,5,4,1,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_if_stage.sv,e2d1cc9bc433a093938f2d4e4268c611f9a9bf199101e85114d417ff04597626,cv32e40p_if_stage,189,1998,13,0,,1,1,1,clk,0,3,3,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_int_controller.sv,24df51d9cb33f5c8760a8cfbc7931aafc94c2ab0523c7df55b2635e7778af16f,cv32e40p_int_controller,93,1279,71,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_load_store_unit.sv,857962513fc5bd3eb3d6b28c55fdfb15ef53f8ce8a59173a7d583efb8caee66f,cv32e40p_load_store_unit,311,3959,18,0,,1,1,1,clk,0,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_mult.sv,6a0cf2f15c69886ad5497222aa203f6f5b1fdd004b32a4ab87b36a0960ba2254,cv32e40p_mult,231,3590,16,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_obi_interface.sv,2b0a58e5c2f758dbe5f6e8f786c547da5508ce466007517434e2f7d817b758ed,cv32e40p_obi_interface,106,912,17,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_popcnt.sv,7a2dbeded21929832b40fc8d068b35b7281c75a63c426feed207127d4da08e4e,cv32e40p_popcnt,31,555,13,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_prefetch_buffer.sv,a2fcbe6b783659ebecaf25d105f30c68af9b68c2850b833af64a2cec3ec29262,cv32e40p_prefetch_buffer,112,1032,10,0,,1,0,0,,0,3,3,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_prefetch_controller.sv,66e6078ea3b3acd3ceea4b974c0488d25e02324935532de1f2d39cdc34c875a0,cv32e40p_prefetch_controller,173,1723,20,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_register_file_ff.sv,cd04d46afbf778ff3f1573bdd390784e5461a09b33fd670fa126ae7d3c433e89,cv32e40p_register_file,75,1263,21,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_register_file_latch.sv,70acb0166bca598d138e8ab48fac4bb030e55b11c9e578dd0396423e89e841d4,cv32e40p_register_file,99,1458,21,0,,1,1,1,clk_int,0,2,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_sleep_unit.sv,1cf012a83b54472931ad9944e7774e311222641a0aa026229c19467f90bf5448,cv32e40p_sleep_unit,61,564,11,0,,1,1,1,clk_ungated_i,0,1,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/cv32e40p_top.sv,2467f6b3c2745e687edad1a0c88ab5267b4ba8642c91e1fc0f282cf4223e5dc3,cv32e40p_top,134,1323,9,0,,1,0,0,,0,3,2,0,9,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/vendor/pulp_platform_common_cells/src/addr_decode.sv,84e2b6d49c834b21f13b12d94919efd9a7d541b191a0651d2cca97435a5ca85a,addr_decode,73,1191,29,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/vendor/pulp_platform_common_cells/src/binary_to_gray.sv,99e8a0bac473921d7e2c0f5e248f88705e3f44f9aeaa4d637cecf5fbf2a4d511,binary_to_gray,8,88,10,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/vendor/pulp_platform_common_cells/src/cb_filter.sv,3c428a355ed7f2a2445acf633237f9c875c9fcc08df7c9c41d34a811f83b7b22,cb_filter,116,1281,11,0,,1,0,0,,0,5,5,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/vendor/pulp_platform_common_cells/src/cb_filter.sv,3c428a355ed7f2a2445acf633237f9c875c9fcc08df7c9c41d34a811f83b7b22,hash_block,38,485,13,0,,1,0,0,,0,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,CV32E40P,https://github.com/openhwgroup/cv32e40p,6033d2b1be3295ec774d17ac4cf226faacfdeb08,rtl/vendor/pulp_platform_common_cells/src/cdc_2phase.sv,3720278ce00b5591a1a63fe5515528dd4223a35070303e58cf2e48bd0b56c8c1,cdc_2phase,38,351,6,0,,1,0,0,,3,2,2,0,2,2026-08-25T21:44:32.712049+00:00
